Fecha,Agrupación de canales predeterminada,Número de vistas de página
26 ene 2019,Referral,13
26 ene 2019,Social,28
27 ene 2019,Organic Search,344
27 ene 2019,Referral,4
27 ene 2019,Social,4
27 ene 2019,Direct,58
28 ene 2019,Direct,203
28 ene 2019,Social,14
28 ene 2019,Organic Search,738
28 ene 2019,Referral,15
29 ene 2019,Social,4
29 ene 2019,Organic Search,691
29 ene 2019,Referral,18
29 ene 2019,Direct,139
30 ene 2019,Organic Search,726
30 ene 2019,Social,5
30 ene 2019,Direct,129
30 ene 2019,Referral,6
31 ene 2019,Direct,126
31 ene 2019,Organic Search,501
31 ene 2019,Referral,10
31 ene 2019,Social,3
1 feb 2019,Referral,8
1 feb 2019,Organic Search,635
1 feb 2019,Direct,114
1 feb 2019,Social,8
2 feb 2019,Referral,10
2 feb 2019,Social,2
2 feb 2019,Direct,58
2 feb 2019,Organic Search,446
3 feb 2019,Direct,116
3 feb 2019,Organic Search,500
3 feb 2019,Referral,4
3 feb 2019,Social,27
4 feb 2019,Direct,267
4 feb 2019,Referral,20
4 feb 2019,Organic Search,1370
4 feb 2019,Social,23
5 feb 2019,Referral,45
5 feb 2019,Organic Search,991
5 feb 2019,Social,59
5 feb 2019,Direct,299
6 feb 2019,Social,19
6 feb 2019,Organic Search,1600
6 feb 2019,Referral,21
6 feb 2019,Direct,423
7 feb 2019,Organic Search,2061
7 feb 2019,Direct,483
7 feb 2019,Social,25
7 feb 2019,Referral,63
8 feb 2019,Referral,20
8 feb 2019,Organic Search,1363
8 feb 2019,Direct,309
8 feb 2019,Social,23
9 feb 2019,Referral,13
9 feb 2019,Social,9
9 feb 2019,Organic Search,541
9 feb 2019,Direct,91
10 feb 2019,Organic Search,815
10 feb 2019,Direct,182
10 feb 2019,Social,7
10 feb 2019,Referral,22
11 feb 2019,Organic Search,1401
11 feb 2019,Social,214
11 feb 2019,Direct,414
11 feb 2019,Referral,68
12 feb 2019,Social,200
12 feb 2019,Organic Search,1287
12 feb 2019,Referral,46
12 feb 2019,Direct,366
13 feb 2019,Direct,296
13 feb 2019,Organic Search,1105
13 feb 2019,Social,260
13 feb 2019,Referral,28
14 feb 2019,Organic Search,1042
14 feb 2019,Social,512
14 feb 2019,Direct,316
14 feb 2019,Referral,28
15 feb 2019,Referral,21
15 feb 2019,Organic Search,1337
15 feb 2019,Social,101
15 feb 2019,Direct,227
16 feb 2019,Social,38
16 feb 2019,Organic Search,805
16 feb 2019,Direct,186
16 feb 2019,Referral,11
17 feb 2019,Organic Search,944
17 feb 2019,Referral,9
17 feb 2019,Social,24
17 feb 2019,Direct,188
18 feb 2019,Social,137
18 feb 2019,Direct,276
18 feb 2019,Organic Search,1142
18 feb 2019,Referral,45
19 feb 2019,Social,186
19 feb 2019,Organic Search,1074
19 feb 2019,Direct,328
19 feb 2019,Referral,10
20 feb 2019,Social,99
20 feb 2019,Organic Search,946
20 feb 2019,Referral,23
20 feb 2019,Direct,259
21 feb 2019,Social,193
21 feb 2019,Organic Search,779
21 feb 2019,Referral,27
21 feb 2019,Direct,260
22 feb 2019,Organic Search,880
22 feb 2019,Referral,26
22 feb 2019,Direct,210
22 feb 2019,Social,178
23 feb 2019,Referral,10
23 feb 2019,Organic Search,382
23 feb 2019,Social,74
23 feb 2019,Direct,73
24 feb 2019,Social,71
24 feb 2019,Direct,84
24 feb 2019,Referral,15
24 feb 2019,Organic Search,567
25 feb 2019,Referral,30
25 feb 2019,Direct,248
25 feb 2019,Organic Search,1141
25 feb 2019,Social,129
26 feb 2019,Social,170
26 feb 2019,Referral,36
26 feb 2019,Direct,310
26 feb 2019,Organic Search,886
27 feb 2019,Direct,380
27 feb 2019,Social,153
27 feb 2019,Referral,75
27 feb 2019,Organic Search,972
28 feb 2019,Direct,200
28 feb 2019,Referral,31
28 feb 2019,Social,69
28 feb 2019,Organic Search,977
1 mar 2019,Direct,214
1 mar 2019,Organic Search,664
1 mar 2019,Referral,19
1 mar 2019,Social,84
2 mar 2019,Referral,9
2 mar 2019,Organic Search,431
2 mar 2019,Social,14
2 mar 2019,Direct,92
3 mar 2019,Direct,57
3 mar 2019,Referral,25
3 mar 2019,Social,6
3 mar 2019,Organic Search,356
4 mar 2019,Referral,14
4 mar 2019,Organic Search,458
4 mar 2019,Social,8
4 mar 2019,Direct,107
5 mar 2019,Direct,167
5 mar 2019,Social,22
5 mar 2019,Organic Search,602
5 mar 2019,Referral,30
6 mar 2019,Organic Search,804
6 mar 2019,Referral,28
6 mar 2019,Social,69
6 mar 2019,Direct,224
7 mar 2019,Social,79
7 mar 2019,Organic Search,805
7 mar 2019,Referral,31
7 mar 2019,Direct,196
8 mar 2019,Direct,142
8 mar 2019,Organic Search,539
8 mar 2019,Referral,16
8 mar 2019,Social,86
9 mar 2019,Organic Search,393
9 mar 2019,Direct,104
9 mar 2019,Social,32
9 mar 2019,Referral,5
10 mar 2019,Direct,79
10 mar 2019,Organic Search,342
10 mar 2019,Referral,5
10 mar 2019,Social,33
11 mar 2019,Organic Search,1003
11 mar 2019,Social,826
11 mar 2019,Direct,533
11 mar 2019,Referral,24
12 mar 2019,Organic Search,1041
12 mar 2019,Social,338
12 mar 2019,Direct,429
12 mar 2019,Referral,18
13 mar 2019,Social,132
13 mar 2019,Direct,260
13 mar 2019,Organic Search,847
13 mar 2019,Referral,27
14 mar 2019,Referral,51
14 mar 2019,Organic Search,839
14 mar 2019,Direct,229
14 mar 2019,Social,116
15 mar 2019,Referral,16
15 mar 2019,Organic Search,707
15 mar 2019,Direct,216
15 mar 2019,Social,99
16 mar 2019,Direct,77
16 mar 2019,Organic Search,309
16 mar 2019,Social,37
16 mar 2019,Referral,17
17 mar 2019,Social,38
17 mar 2019,Referral,15
17 mar 2019,Direct,95
17 mar 2019,Organic Search,426
18 mar 2019,Direct,205
18 mar 2019,Referral,25
18 mar 2019,Organic Search,722
18 mar 2019,Social,161
19 mar 2019,Organic Search,612
19 mar 2019,Social,31
19 mar 2019,Direct,111
19 mar 2019,Referral,18
20 mar 2019,Social,47
20 mar 2019,Direct,272
20 mar 2019,Organic Search,922
20 mar 2019,Referral,42
21 mar 2019,Social,111
21 mar 2019,Organic Search,787
21 mar 2019,Direct,225
21 mar 2019,Referral,37
22 mar 2019,Direct,195
22 mar 2019,Organic Search,588
22 mar 2019,Social,56
22 mar 2019,Referral,16
23 mar 2019,Social,30
23 mar 2019,Referral,13
23 mar 2019,Organic Search,331
23 mar 2019,Direct,62
24 mar 2019,Referral,8
24 mar 2019,Social,31
24 mar 2019,Direct,70
24 mar 2019,Organic Search,351
25 mar 2019,Direct,229
25 mar 2019,Organic Search,869
25 mar 2019,Social,238
25 mar 2019,Referral,46
26 mar 2019,Social,136
26 mar 2019,Direct,307
26 mar 2019,Referral,32
26 mar 2019,Organic Search,823
27 mar 2019,Referral,47
27 mar 2019,Organic Search,766
27 mar 2019,Social,99
27 mar 2019,Direct,198
28 mar 2019,Referral,22
28 mar 2019,Direct,243
28 mar 2019,Social,197
28 mar 2019,Organic Search,627
29 mar 2019,Social,104
29 mar 2019,Direct,173
29 mar 2019,Organic Search,595
29 mar 2019,Referral,34
30 mar 2019,Direct,62
30 mar 2019,Social,40
30 mar 2019,Referral,11
30 mar 2019,Organic Search,388
31 mar 2019,Referral,8
31 mar 2019,Social,53
31 mar 2019,Organic Search,402
31 mar 2019,Direct,75
1 abr 2019,Organic Search,711
1 abr 2019,Referral,15
1 abr 2019,Social,60
1 abr 2019,Direct,179
2 abr 2019,Social,17
2 abr 2019,Referral,15
2 abr 2019,Organic Search,537
2 abr 2019,Direct,106
3 abr 2019,Social,51
3 abr 2019,Direct,183
3 abr 2019,Referral,36
3 abr 2019,Organic Search,753
4 abr 2019,Social,190
4 abr 2019,Organic Search,706
4 abr 2019,Referral,22
4 abr 2019,Direct,126
5 abr 2019,Social,74
5 abr 2019,Referral,11
5 abr 2019,Direct,151
5 abr 2019,Organic Search,582
6 abr 2019,Referral,13
6 abr 2019,Organic Search,309
6 abr 2019,Social,21
6 abr 2019,Direct,79
7 abr 2019,Direct,93
7 abr 2019,Social,45
7 abr 2019,Organic Search,264
7 abr 2019,Referral,10
8 abr 2019,Organic Search,719
8 abr 2019,Direct,122
8 abr 2019,Social,22
8 abr 2019,Referral,17
9 abr 2019,Organic Search,578
9 abr 2019,Referral,43
9 abr 2019,Direct,141
9 abr 2019,Social,29
10 abr 2019,Direct,189
10 abr 2019,Referral,47
10 abr 2019,Social,20
10 abr 2019,Organic Search,639
11 abr 2019,Referral,9
11 abr 2019,Organic Search,694
11 abr 2019,Direct,180
11 abr 2019,Social,124
12 abr 2019,Organic Search,427
12 abr 2019,Social,23
12 abr 2019,Referral,38
12 abr 2019,Direct,222
13 abr 2019,Direct,107
13 abr 2019,Social,33
13 abr 2019,Organic Search,326
13 abr 2019,Referral,7
14 abr 2019,Organic Search,309
14 abr 2019,Referral,9
14 abr 2019,Direct,62
14 abr 2019,Social,16
15 abr 2019,Direct,163
15 abr 2019,Social,60
15 abr 2019,Referral,27
15 abr 2019,Organic Search,661
16 abr 2019,Organic Search,641
16 abr 2019,Referral,51
16 abr 2019,Social,91
16 abr 2019,Direct,118
17 abr 2019,Direct,85
17 abr 2019,Organic Search,422
17 abr 2019,Referral,9
17 abr 2019,Social,45
18 abr 2019,Organic Search,110
18 abr 2019,Social,14
18 abr 2019,Direct,30
19 abr 2019,Organic Search,242
19 abr 2019,Social,19
19 abr 2019,Referral,5
19 abr 2019,Direct,89
20 abr 2019,Referral,12
20 abr 2019,Organic Search,205
20 abr 2019,Social,16
20 abr 2019,Direct,43
21 abr 2019,Referral,6
21 abr 2019,Social,4
21 abr 2019,Direct,69
21 abr 2019,Organic Search,273
22 abr 2019,Direct,158
22 abr 2019,Referral,11
22 abr 2019,Social,44
22 abr 2019,Organic Search,672
23 abr 2019,Social,6
23 abr 2019,Organic Search,637
23 abr 2019,Direct,122
23 abr 2019,Referral,16
24 abr 2019,Referral,24
24 abr 2019,Direct,123
24 abr 2019,Social,9
24 abr 2019,Organic Search,664
25 abr 2019,Organic Search,641
25 abr 2019,Direct,146
25 abr 2019,Social,257
25 abr 2019,Referral,32
26 abr 2019,Organic Search,568
26 abr 2019,Direct,191
26 abr 2019,Social,774
26 abr 2019,Referral,18
27 abr 2019,Referral,23
27 abr 2019,Organic Search,254
27 abr 2019,Direct,105
27 abr 2019,Social,208
28 abr 2019,Referral,7
28 abr 2019,Social,97
28 abr 2019,Organic Search,283
28 abr 2019,Direct,89
29 abr 2019,Referral,20
29 abr 2019,Direct,174
29 abr 2019,Social,308
29 abr 2019,Organic Search,573
30 abr 2019,Organic Search,438
30 abr 2019,Direct,115
30 abr 2019,Social,108
30 abr 2019,Referral,5
1 may 2019,Organic Search,285
1 may 2019,Social,37
1 may 2019,Direct,98
1 may 2019,Referral,9
2 may 2019,Direct,170
2 may 2019,Referral,15
2 may 2019,Social,41
2 may 2019,Organic Search,555
3 may 2019,Social,318
3 may 2019,Referral,13
3 may 2019,Direct,126
3 may 2019,Organic Search,561
4 may 2019,Referral,11
4 may 2019,Organic Search,231
4 may 2019,Social,62
4 may 2019,Direct,62
5 may 2019,Organic Search,289
5 may 2019,Direct,79
5 may 2019,Social,39
5 may 2019,Referral,32
6 may 2019,Social,574
6 may 2019,Referral,27
6 may 2019,Direct,198
6 may 2019,Organic Search,703
7 may 2019,Organic Search,597
7 may 2019,Social,381
7 may 2019,Direct,426
7 may 2019,Referral,48
8 may 2019,Organic Search,558
8 may 2019,Direct,148
8 may 2019,Referral,31
8 may 2019,Social,168
9 may 2019,Organic Search,507
9 may 2019,Referral,27
9 may 2019,Direct,150
9 may 2019,Social,111
10 may 2019,Direct,116
10 may 2019,Organic Search,480
10 may 2019,Referral,19
10 may 2019,Social,90
11 may 2019,Direct,77
11 may 2019,Social,23
11 may 2019,Organic Search,296
11 may 2019,Referral,16
12 may 2019,Social,25
12 may 2019,Organic Search,257
12 may 2019,Referral,18
12 may 2019,Direct,50
13 may 2019,Referral,18
13 may 2019,Direct,203
13 may 2019,Social,273
13 may 2019,Organic Search,619
14 may 2019,Social,45
14 may 2019,Direct,108
14 may 2019,Referral,34
14 may 2019,Organic Search,507
15 may 2019,Direct,145
15 may 2019,Organic Search,496
15 may 2019,Social,62
15 may 2019,Referral,25
16 may 2019,Organic Search,470
16 may 2019,Direct,142
16 may 2019,Referral,23
16 may 2019,Social,36
17 may 2019,Direct,126
17 may 2019,Organic Search,474
17 may 2019,Referral,25
17 may 2019,Social,69
18 may 2019,Referral,12
18 may 2019,Social,19
18 may 2019,Direct,243
18 may 2019,Organic Search,282
19 may 2019,Social,17
19 may 2019,Direct,95
19 may 2019,Referral,22
19 may 2019,Organic Search,294
20 may 2019,Social,78
20 may 2019,Referral,10
20 may 2019,Organic Search,641
20 may 2019,Direct,262
21 may 2019,Referral,21
21 may 2019,Organic Search,763
21 may 2019,Social,95
21 may 2019,Direct,153
22 may 2019,Social,76
22 may 2019,Direct,85
22 may 2019,Referral,27
22 may 2019,Organic Search,591
23 may 2019,Direct,142
23 may 2019,Social,10
23 may 2019,Organic Search,524
23 may 2019,Referral,15
24 may 2019,Organic Search,512
24 may 2019,Referral,14
24 may 2019,Direct,105
24 may 2019,Social,24
25 may 2019,Direct,39
25 may 2019,Social,7
25 may 2019,Organic Search,239
25 may 2019,Referral,6
26 may 2019,Referral,25
26 may 2019,Direct,68
26 may 2019,Social,11
26 may 2019,Organic Search,266
27 may 2019,Social,13
27 may 2019,Direct,128
27 may 2019,Referral,35
27 may 2019,Organic Search,658
28 may 2019,Direct,149
28 may 2019,Referral,19
28 may 2019,Social,11
28 may 2019,Organic Search,642
29 may 2019,Direct,85
29 may 2019,Referral,15
29 may 2019,Organic Search,431
29 may 2019,Social,13
30 may 2019,Referral,25
30 may 2019,Organic Search,550
30 may 2019,Direct,138
30 may 2019,Social,9
31 may 2019,Social,14
31 may 2019,Referral,17
31 may 2019,Direct,196
31 may 2019,Organic Search,463
1 jun 2019,Organic Search,221
1 jun 2019,Referral,9
1 jun 2019,Direct,60
1 jun 2019,Social,3
2 jun 2019,Organic Search,255
2 jun 2019,Referral,37
2 jun 2019,Social,1
2 jun 2019,Direct,29
3 jun 2019,Organic Search,541
3 jun 2019,Direct,92
3 jun 2019,Social,10
3 jun 2019,Referral,30
4 jun 2019,Organic Search,511
4 jun 2019,Direct,137
4 jun 2019,Referral,18
4 jun 2019,Social,39
5 jun 2019,Social,16
5 jun 2019,Direct,120
5 jun 2019,Referral,9
5 jun 2019,Organic Search,572
6 jun 2019,Social,16
6 jun 2019,Referral,11
6 jun 2019,Direct,103
6 jun 2019,Organic Search,436
7 jun 2019,Organic Search,499
7 jun 2019,Social,23
7 jun 2019,Referral,9
7 jun 2019,Direct,93
8 jun 2019,Referral,9
8 jun 2019,Organic Search,248
8 jun 2019,Direct,57
8 jun 2019,Social,7
9 jun 2019,Organic Search,274
9 jun 2019,Referral,7
9 jun 2019,Direct,67
9 jun 2019,Social,2
10 jun 2019,Organic Search,555
10 jun 2019,Referral,50
10 jun 2019,Direct,129
10 jun 2019,Social,18
11 jun 2019,Social,22
11 jun 2019,Referral,33
11 jun 2019,Organic Search,521
11 jun 2019,Direct,144
12 jun 2019,Referral,33
12 jun 2019,Social,19
12 jun 2019,Direct,204
12 jun 2019,Organic Search,581
13 jun 2019,Social,24
13 jun 2019,Referral,25
13 jun 2019,Direct,184
13 jun 2019,Organic Search,536
14 jun 2019,Social,58
14 jun 2019,Referral,20
14 jun 2019,Organic Search,574
14 jun 2019,Direct,129
15 jun 2019,Direct,44
15 jun 2019,Social,8
15 jun 2019,Organic Search,251
15 jun 2019,Referral,11
16 jun 2019,Social,12
16 jun 2019,Direct,51
16 jun 2019,Referral,9
16 jun 2019,Organic Search,224
17 jun 2019,Direct,96
17 jun 2019,Organic Search,395
17 jun 2019,Referral,8
17 jun 2019,Social,17
18 jun 2019,Referral,22
18 jun 2019,Direct,201
18 jun 2019,Organic Search,670
18 jun 2019,Social,17
19 jun 2019,Referral,35
19 jun 2019,Organic Search,632
19 jun 2019,Social,21
19 jun 2019,Direct,216
20 jun 2019,Referral,16
20 jun 2019,Social,5
20 jun 2019,Organic Search,381
20 jun 2019,Direct,134
21 jun 2019,Referral,37
21 jun 2019,Direct,152
21 jun 2019,Organic Search,527
21 jun 2019,Social,20
22 jun 2019,Social,6
22 jun 2019,Organic Search,256
22 jun 2019,Direct,67
22 jun 2019,Referral,5
23 jun 2019,Social,3
23 jun 2019,Direct,42
23 jun 2019,Organic Search,421
23 jun 2019,Referral,17
24 jun 2019,Organic Search,692
24 jun 2019,Direct,194
24 jun 2019,Referral,38
24 jun 2019,Social,146
25 jun 2019,Social,47
25 jun 2019,Referral,13
25 jun 2019,Direct,309
25 jun 2019,Organic Search,766
26 jun 2019,Organic Search,631
26 jun 2019,Social,60
26 jun 2019,Direct,201
26 jun 2019,Referral,12
27 jun 2019,Social,36
27 jun 2019,Referral,40
27 jun 2019,Direct,134
27 jun 2019,Organic Search,573
28 jun 2019,Referral,39
28 jun 2019,Organic Search,507
28 jun 2019,Direct,150
28 jun 2019,Social,45
29 jun 2019,Direct,98
29 jun 2019,Social,25
29 jun 2019,Referral,17
29 jun 2019,Organic Search,219
30 jun 2019,Referral,14
30 jun 2019,Organic Search,285
30 jun 2019,Direct,65
30 jun 2019,Social,8
1 jul 2019,Social,184
1 jul 2019,Organic Search,654
1 jul 2019,Direct,117
1 jul 2019,Referral,23
2 jul 2019,Direct,91
2 jul 2019,Organic Search,589
2 jul 2019,Referral,16
2 jul 2019,Social,84
3 jul 2019,Organic Search,540
3 jul 2019,Direct,120
3 jul 2019,Social,80
3 jul 2019,Referral,23
4 jul 2019,Organic Search,509
4 jul 2019,Social,98
4 jul 2019,Direct,145
4 jul 2019,Referral,13
5 jul 2019,Organic Search,321
5 jul 2019,Social,40
5 jul 2019,Referral,23
5 jul 2019,Direct,139
6 jul 2019,Social,10
6 jul 2019,Referral,12
6 jul 2019,Direct,59
6 jul 2019,Organic Search,169
7 jul 2019,Direct,45
7 jul 2019,Social,13
7 jul 2019,Referral,4
7 jul 2019,Organic Search,213
8 jul 2019,Organic Search,276
8 jul 2019,Direct,44
8 jul 2019,Social,6
8 jul 2019,Referral,13
9 jul 2019,Direct,37
9 jul 2019,Referral,15
9 jul 2019,Organic Search,300
9 jul 2019,Social,1
10 jul 2019,Referral,29
10 jul 2019,Social,4
10 jul 2019,Direct,62
10 jul 2019,Organic Search,319
11 jul 2019,Referral,12
11 jul 2019,Social,5
11 jul 2019,Organic Search,326
11 jul 2019,Direct,93
12 jul 2019,Referral,16
12 jul 2019,Direct,81
12 jul 2019,Social,2
12 jul 2019,Organic Search,267
13 jul 2019,Organic Search,228
13 jul 2019,Direct,58
13 jul 2019,Social,5
13 jul 2019,Referral,4
14 jul 2019,Referral,2
14 jul 2019,Direct,35
14 jul 2019,Organic Search,236
14 jul 2019,Social,2
15 jul 2019,Social,7
15 jul 2019,Organic Search,357
15 jul 2019,Direct,67
15 jul 2019,Referral,14
16 jul 2019,Organic Search,363
16 jul 2019,Direct,77
16 jul 2019,Referral,28
16 jul 2019,Social,6
17 jul 2019,Direct,83
17 jul 2019,Referral,35
17 jul 2019,Social,10
17 jul 2019,Organic Search,343
18 jul 2019,Organic Search,308
18 jul 2019,Referral,28
18 jul 2019,Direct,93
18 jul 2019,Social,17
19 jul 2019,Referral,4
19 jul 2019,Social,3
19 jul 2019,Direct,72
19 jul 2019,Organic Search,298
20 jul 2019,Direct,40
20 jul 2019,Organic Search,149
20 jul 2019,Social,6
20 jul 2019,Referral,5
21 jul 2019,Social,12
21 jul 2019,Organic Search,232
21 jul 2019,Referral,15
21 jul 2019,Direct,60
22 jul 2019,Direct,204
22 jul 2019,Social,9
22 jul 2019,Organic Search,616
22 jul 2019,Referral,19
23 jul 2019,Social,11
23 jul 2019,Referral,11
23 jul 2019,Organic Search,684
23 jul 2019,Direct,176
24 jul 2019,Organic Search,690
24 jul 2019,Direct,350
24 jul 2019,Referral,19
24 jul 2019,Social,123
25 jul 2019,Referral,22
25 jul 2019,Social,66
25 jul 2019,Organic Search,565
25 jul 2019,Direct,177
26 jul 2019,Direct,162
26 jul 2019,Social,64
26 jul 2019,Organic Search,495
26 jul 2019,Referral,30
27 jul 2019,Social,30
27 jul 2019,Referral,5
27 jul 2019,Organic Search,326
27 jul 2019,Direct,88
28 jul 2019,Direct,65
28 jul 2019,Organic Search,293
28 jul 2019,Referral,19
28 jul 2019,Social,30
29 jul 2019,Social,41
29 jul 2019,Organic Search,760
29 jul 2019,Referral,25
29 jul 2019,Direct,134
30 jul 2019,Social,91
30 jul 2019,Direct,330
30 jul 2019,Referral,13
30 jul 2019,Organic Search,679
31 jul 2019,Direct,291
31 jul 2019,Organic Search,752
31 jul 2019,Referral,51
31 jul 2019,Social,58
1 ago 2019,Direct,126
1 ago 2019,Organic Search,512
1 ago 2019,Social,48
1 ago 2019,Referral,29
2 ago 2019,Organic Search,511
2 ago 2019,Direct,182
2 ago 2019,Referral,22
2 ago 2019,Social,52
3 ago 2019,Referral,11
3 ago 2019,Organic Search,298
3 ago 2019,Direct,54
3 ago 2019,Social,29
4 ago 2019,Organic Search,391
4 ago 2019,Social,29
4 ago 2019,Referral,8
4 ago 2019,Direct,52
5 ago 2019,Direct,203
5 ago 2019,Referral,38
5 ago 2019,Social,52
5 ago 2019,Organic Search,681
6 ago 2019,Direct,192
6 ago 2019,Referral,73
6 ago 2019,Social,181
6 ago 2019,Organic Search,839
7 ago 2019,Direct,176
7 ago 2019,Organic Search,630
7 ago 2019,Social,144
7 ago 2019,Referral,54
8 ago 2019,Referral,16
8 ago 2019,Direct,178
8 ago 2019,Social,91
8 ago 2019,Organic Search,660
9 ago 2019,Social,25
9 ago 2019,Direct,161
9 ago 2019,Organic Search,738
9 ago 2019,Referral,13
10 ago 2019,Referral,11
10 ago 2019,Direct,90
10 ago 2019,Organic Search,314
10 ago 2019,Social,26
11 ago 2019,Referral,7
11 ago 2019,Direct,57
11 ago 2019,Organic Search,301
11 ago 2019,Social,4
12 ago 2019,Direct,632
12 ago 2019,Organic Search,720
12 ago 2019,Social,18
12 ago 2019,Referral,25
13 ago 2019,Organic Search,659
13 ago 2019,Referral,36
13 ago 2019,Social,29
13 ago 2019,Direct,250
14 ago 2019,Social,51
14 ago 2019,Direct,135
14 ago 2019,Referral,41
14 ago 2019,Organic Search,652
15 ago 2019,Organic Search,641
15 ago 2019,Social,86
15 ago 2019,Referral,17
15 ago 2019,Direct,126
16 ago 2019,Referral,13
16 ago 2019,Organic Search,534
16 ago 2019,Social,157
16 ago 2019,Direct,174
17 ago 2019,Social,34
17 ago 2019,Organic Search,285
17 ago 2019,Direct,60
17 ago 2019,Referral,12
18 ago 2019,Direct,59
18 ago 2019,Social,12
18 ago 2019,Referral,18
18 ago 2019,Organic Search,282
19 ago 2019,Referral,16
19 ago 2019,Direct,92
19 ago 2019,Organic Search,514
19 ago 2019,Social,32
20 ago 2019,Social,103
20 ago 2019,Organic Search,862
20 ago 2019,Referral,33
20 ago 2019,Direct,191
21 ago 2019,Direct,155
21 ago 2019,Organic Search,811
21 ago 2019,Referral,18
21 ago 2019,Social,43
22 ago 2019,Referral,62
22 ago 2019,Social,98
22 ago 2019,Organic Search,637
22 ago 2019,Direct,150
23 ago 2019,Direct,206
23 ago 2019,Organic Search,595
23 ago 2019,Social,174
23 ago 2019,Referral,19
24 ago 2019,Organic Search,300
24 ago 2019,Direct,50
24 ago 2019,Social,39
24 ago 2019,Referral,7
25 ago 2019,Organic Search,316
25 ago 2019,Referral,16
25 ago 2019,Direct,61
25 ago 2019,Social,35
26 ago 2019,Referral,24
26 ago 2019,Direct,208
26 ago 2019,Social,139
26 ago 2019,Organic Search,801
27 ago 2019,Organic Search,765
27 ago 2019,Direct,171
27 ago 2019,Social,57
27 ago 2019,Referral,30
28 ago 2019,Direct,172
28 ago 2019,Organic Search,630
28 ago 2019,Referral,19
28 ago 2019,Social,35
29 ago 2019,Organic Search,790
29 ago 2019,Social,79
29 ago 2019,Referral,36
29 ago 2019,Direct,152
30 ago 2019,Social,79
30 ago 2019,Referral,33
30 ago 2019,Organic Search,626
30 ago 2019,Direct,172
31 ago 2019,Referral,9
31 ago 2019,Organic Search,334
31 ago 2019,Direct,50
31 ago 2019,Social,8
1 sept 2019,Direct,53
1 sept 2019,Social,26
1 sept 2019,Organic Search,438
1 sept 2019,Referral,10
2 sept 2019,Organic Search,821
2 sept 2019,Referral,32
2 sept 2019,Social,34
2 sept 2019,Direct,241
3 sept 2019,Organic Search,677
3 sept 2019,Direct,167
3 sept 2019,Social,50
3 sept 2019,Referral,33
4 sept 2019,Direct,179
4 sept 2019,Organic Search,716
4 sept 2019,Social,44
4 sept 2019,Referral,13
5 sept 2019,Organic Search,647
5 sept 2019,Referral,12
5 sept 2019,Social,95
5 sept 2019,Direct,169
6 sept 2019,Direct,132
6 sept 2019,Organic Search,605
6 sept 2019,Referral,29
6 sept 2019,Social,54
7 sept 2019,Organic Search,255
7 sept 2019,Direct,76
7 sept 2019,Social,17
7 sept 2019,Referral,4
8 sept 2019,Organic Search,346
8 sept 2019,Direct,54
8 sept 2019,Referral,16
8 sept 2019,Social,7
9 sept 2019,Referral,41
9 sept 2019,Social,53
9 sept 2019,Organic Search,676
9 sept 2019,Direct,186
10 sept 2019,Direct,166
10 sept 2019,Organic Search,780
10 sept 2019,Referral,23
10 sept 2019,Social,62
11 sept 2019,Organic Search,956
11 sept 2019,Social,38
11 sept 2019,Direct,164
11 sept 2019,Referral,10
12 sept 2019,Direct,212
12 sept 2019,Social,55
12 sept 2019,Organic Search,977
12 sept 2019,Referral,10
13 sept 2019,Referral,15
13 sept 2019,Social,15
13 sept 2019,Direct,178
13 sept 2019,Organic Search,642
14 sept 2019,Direct,68
14 sept 2019,Social,24
14 sept 2019,Referral,30
14 sept 2019,Organic Search,327
15 sept 2019,Organic Search,449
15 sept 2019,Referral,10
15 sept 2019,Social,6
15 sept 2019,Direct,64
16 sept 2019,Social,31
16 sept 2019,Organic Search,825
16 sept 2019,Direct,259
16 sept 2019,Referral,19
17 sept 2019,Organic Search,719
17 sept 2019,Direct,181
17 sept 2019,Referral,31
17 sept 2019,Social,137
18 sept 2019,Organic Search,560
18 sept 2019,Referral,34
18 sept 2019,Direct,194
18 sept 2019,Social,63
19 sept 2019,Direct,166
19 sept 2019,Referral,17
19 sept 2019,Social,93
19 sept 2019,Organic Search,692
20 sept 2019,Referral,22
20 sept 2019,Social,50
20 sept 2019,Direct,173
20 sept 2019,Organic Search,610
21 sept 2019,Referral,6
21 sept 2019,Organic Search,353
21 sept 2019,Social,10
21 sept 2019,Direct,55
22 sept 2019,Referral,13
22 sept 2019,Social,12
22 sept 2019,Organic Search,317
22 sept 2019,Direct,65
23 sept 2019,Direct,165
23 sept 2019,Organic Search,833
23 sept 2019,Referral,24
23 sept 2019,Social,56
24 sept 2019,Social,116
24 sept 2019,Organic Search,769
24 sept 2019,Direct,1281
24 sept 2019,Referral,26
25 sept 2019,Organic Search,716
25 sept 2019,Direct,859
25 sept 2019,Referral,52
25 sept 2019,Social,159
26 sept 2019,Organic Search,758
26 sept 2019,Direct,441
26 sept 2019,Referral,18
26 sept 2019,Social,92
27 sept 2019,Organic Search,525
27 sept 2019,Referral,12
27 sept 2019,Social,49
27 sept 2019,Direct,435
28 sept 2019,Organic Search,387
28 sept 2019,Direct,202
28 sept 2019,Referral,9
28 sept 2019,Social,19
29 sept 2019,Direct,251
29 sept 2019,Referral,36
29 sept 2019,Social,13
29 sept 2019,Organic Search,390
30 sept 2019,Social,100
30 sept 2019,Organic Search,854
30 sept 2019,Referral,32
